month,day,depart_airport,arrival_airport,dep_time,arr_time
1,11,LGA,BNA,248,249
1,11,JFK,SYR,247,249
1,11,JFK,SJU,248,253
1,11,EWR,GSO,248,250
1,11,JFK,DCA,248,249
1,11,JFK,SAN,248,251
1,11,LGA,TPA,248,251
1,11,LGA,PBI,248,251
1,11,JFK,CLT,248,250
1,11,EWR,MYR,248,250
1,11,LGA,ORD,248,250
1,11,LGA,STL,248,250
1,11,EWR,GRR,248,250
1,11,EWR,MDW,248,249
1,11,JFK,RDU,248,250
1,11,JFK,JAX,248,251
1,11,JFK,BWI,248,249
1,11,EWR,MCO,248,251
1,11,EWR,SFO,248,252
1,11,LGA,DFW,248,251
1,11,JFK,ORD,248,249
1,11,EWR,RDU,248,250
1,11,EWR,RSW,248,252
1,11,EWR,JAX,248,251
1,11,LGA,RDU,248,250
1,11,JFK,BOS,248,250
1,11,JFK,SJU,248,253
1,11,LGA,ATL,248,251
1,11,EWR,RIC,248,250
1,11,EWR,BOS,248,249
1,11,EWR,PWM,248,249
1,11,EWR,FLL,248,251
1,11,EWR,SAN,248,251
1,11,JFK,DCA,248,250
1,11,JFK,LAX,248,251
1,11,LGA,DEN,248,251
1,11,LGA,CLT,248,250
1,11,LGA,CLE,248,250
1,11,EWR,XNA,248,251
1,11,JFK,AUS,248,252
1,11,EWR,DTW,248,251
1,11,LGA,ATL,248,251
1,11,EWR,DTW,248,251
1,11,LGA,BOS,249,250
1,11,LGA,DCA,249,250
1,11,EWR,CLE,249,250
1,11,JFK,SJU,248,253
1,11,EWR,IAH,248,252
1,11,EWR,TPA,249,252
1,11,JFK,BTV,249,250
1,11,JFK,TPA,249,251
1,11,LGA,DTW,249,251
1,11,LGA,IAH,249,252
1,11,JFK,HNL,249,255
1,11,JFK,LAX,249,252
1,11,LGA,DTW,249,251
1,11,LGA,ORD,249,250
1,11,LGA,MCO,249,252
1,11,EWR,DEN,249,251
1,11,EWR,ATL,249,251
1,11,LGA,FLL,249,252
1,11,EWR,CVG,249,251
1,11,EWR,STT,249,254
1,11,EWR,ORD,249,250
1,11,JFK,LAX,249,252
1,11,EWR,LAS,249,251
1,11,JFK,ROC,249,250
1,11,JFK,LAX,249,252
1,11,LGA,CLT,249,251
1,11,JFK,RDU,249,251
1,11,JFK,FLL,249,252
1,11,JFK,DTW,248,251
1,11,EWR,DFW,249,252
1,11,EWR,STL,249,251
1,11,EWR,PBI,249,252
1,11,JFK,BOS,249,250
1,11,EWR,MIA,248,252
1,11,EWR,LAX,249,252
1,11,JFK,ROC,249,251
1,11,LGA,FLL,249,252
1,11,EWR,DEN,249,251
1,11,JFK,BUF,249,250
1,11,EWR,DAY,248,250
1,11,EWR,SJU,249,254
1,11,JFK,LAS,249,252
1,11,JFK,MIA,249,252
1,11,LGA,PBI,249,252
1,11,EWR,DCA,249,250
1,11,EWR,MCI,248,251
1,11,LGA,MIA,249,252
1,11,JFK,MCO,249,252
1,11,EWR,ATL,249,252
1,11,LGA,ORD,249,251
1,11,LGA,BNA,249,251
1,11,JFK,PHL,249,251
1,11,LGA,GRR,249,252
1,11,JFK,PWM,249,251
1,11,LGA,MKE,249,251
1,11,LGA,DCA,250,251
1,11,EWR,BNA,249,251
1,11,LGA,ATL,249,252
1,11,LGA,BNA,249,251
1,11,EWR,FLL,250,253
1,11,LGA,BOS,250,251
1,11,JFK,LAS,249,252
1,11,LGA,ATL,250,252
1,11,EWR,SEA,250,253
1,11,EWR,MCO,250,252
1,11,EWR,FLL,250,253
1,11,JFK,SFO,250,253
1,11,JFK,PHX,249,253
1,11,JFK,LAS,250,253
1,11,LGA,CLT,250,252
1,11,EWR,IND,250,252
1,11,JFK,IAD,250,251
1,11,LGA,IAH,250,253
1,11,EWR,IAD,250,251
1,11,EWR,EGE,249,252
1,11,EWR,PHX,250,253
1,11,LGA,SRQ,250,253
1,11,LGA,ATL,250,252
1,11,EWR,ORD,250,251
1,11,JFK,CLT,250,252
1,11,LGA,MSP,250,252
1,11,LGA,IAD,250,251
1,11,EWR,DTW,250,252
1,11,LGA,DFW,250,253
1,11,LGA,DFW,249,252
1,11,EWR,CHS,250,252
1,11,EWR,CLT,250,252
1,11,JFK,LAX,250,253
1,11,JFK,BOS,250,251
1,11,JFK,SFO,250,254
1,11,JFK,SFO,250,253
1,11,EWR,ATL,250,252
1,11,LGA,RDU,250,252
1,11,EWR,BUF,250,252
1,11,LGA,ORD,249,251
1,11,JFK,MCO,250,253
1,11,JFK,SFO,250,254
1,11,EWR,MKE,250,252
1,11,LGA,MEM,250,252
1,11,LGA,FLL,250,254
1,11,LGA,DTW,250,252
1,11,EWR,IAH,250,253
1,11,EWR,RDU,250,252
1,11,LGA,DFW,250,254
1,11,JFK,SFO,248,251
1,11,EWR,RSW,250,254
1,11,EWR,BOS,250,252
1,11,LGA,BOS,251,252
1,11,LGA,MIA,251,254
1,11,EWR,SFO,251,254
1,11,LGA,DCA,251,252
1,11,JFK,SLC,251,254
1,11,LGA,STL,251,253
1,11,JFK,SFO,251,254
1,11,LGA,MDW,251,252
1,11,EWR,LAS,250,253
1,11,LGA,PIT,251,252
1,11,LGA,MIA,251,254
1,11,LGA,CMH,251,253
1,11,JFK,BTV,251,252
1,11,LGA,ATL,251,253
1,11,LGA,DTW,251,253
1,11,EWR,PBI,251,254
1,11,LGA,DEN,251,253
1,11,EWR,MCI,251,253
1,11,EWR,MCO,251,254
1,11,LGA,ORD,251,253
1,11,JFK,LAX,251,254
1,11,JFK,LAX,251,254
1,11,JFK,SJU,251,256
1,11,JFK,MCO,251,254
1,11,LGA,CLT,251,253
1,11,EWR,DEN,251,253
1,11,JFK,RSW,251,254
1,11,LGA,CLE,251,253
1,11,LGA,MSP,251,253
1,11,EWR,STL,251,253
1,11,EWR,MIA,251,254
1,11,EWR,MCO,251,254
1,11,LGA,PBI,251,254
1,11,LGA,FLL,251,254
1,11,LGA,CAK,251,253
1,11,EWR,RDU,251,253
1,11,EWR,BTV,251,252
1,11,EWR,TPA,251,254
1,11,EWR,ATL,251,254
1,11,LGA,TPA,251,254
1,11,LGA,MSP,251,253
1,11,EWR,BOS,252,253
1,11,EWR,ORF,252,253
1,11,LGA,BOS,252,253
1,11,JFK,CLT,252,254
1,11,JFK,HOU,251,254
1,11,JFK,LAX,252,255
1,11,LGA,RDU,252,253
1,11,LGA,BNA,252,253
1,11,LGA,DCA,252,253
1,11,LGA,ATL,252,254
1,11,EWR,IAH,252,254
1,11,EWR,JAX,252,254
1,11,LGA,DFW,252,255
1,11,JFK,DCA,252,253
1,11,LGA,ATL,252,254
1,11,JFK,BOS,251,253
1,11,JFK,SYR,252,253
1,11,EWR,MDW,252,253
1,11,EWR,BWI,252,253
1,11,EWR,PWM,252,253
1,11,EWR,SFO,252,255
1,11,EWR,PHX,252,255
1,11,EWR,ATL,252,254
1,11,EWR,DAY,252,254
1,11,JFK,LGB,252,255
1,11,EWR,ORD,252,253
1,11,JFK,RDU,252,254
1,11,LGA,MKE,252,254
1,11,JFK,SLC,252,256
1,11,EWR,MIA,252,255
1,11,EWR,CLT,252,254
1,11,EWR,DFW,252,255
1,11,LGA,DTW,252,254
1,11,LGA,MIA,252,256
1,11,JFK,BOS,252,253
1,11,JFK,MIA,252,255
1,11,JFK,LAX,252,255
1,11,LGA,DFW,252,255
1,11,EWR,ATL,252,255
1,11,EWR,DTW,252,254
1,11,LGA,IAH,252,256
1,11,EWR,MCO,252,255
1,11,LGA,CMH,253,254
1,11,LGA,DEN,252,255
1,11,LGA,DCA,253,254
1,11,JFK,PHL,253,254
1,11,JFK,BUF,252,253
1,11,LGA,CLT,252,254
1,11,EWR,CVG,253,255
1,11,LGA,BOS,253,254
1,11,EWR,ORD,252,254
1,11,EWR,RIC,252,254
1,11,JFK,BOS,252,253
1,11,JFK,PBI,252,255
1,11,EWR,DCA,253,254
1,11,LGA,ATL,253,255
1,11,EWR,HOU,253,256
1,11,EWR,DFW,252,256
1,11,LGA,ATL,253,255
1,11,JFK,FLL,253,256
1,11,LGA,DTW,253,255
1,11,EWR,BOS,253,254
1,11,EWR,BUF,253,254
1,11,EWR,ORD,247,248
1,11,EWR,CLT,253,255
1,11,EWR,BDL,253,254
1,11,LGA,SRQ,253,256
1,11,JFK,LAX,253,256
1,11,EWR,IAD,253,254
1,11,EWR,LAX,253,256
1,11,EWR,MEM,253,255
1,11,EWR,MCO,253,256
1,11,JFK,DCA,251,252
1,11,EWR,BWI,253,254
1,11,EWR,FLL,253,256
1,11,JFK,SJU,253,258
1,11,JFK,ATL,253,256
1,11,LGA,DFW,253,256
1,11,LGA,MCO,252,255
1,11,EWR,PHX,253,257
1,11,LGA,ORD,253,254
1,11,LGA,MIA,253,257
1,11,JFK,LAX,253,257
1,11,JFK,PWM,253,254
1,11,LGA,RDU,253,255
1,11,JFK,MCO,253,256
1,11,EWR,MSN,253,255
1,11,LGA,MSY,253,256
1,11,LGA,CLT,253,255
1,11,EWR,IAH,253,256
1,11,EWR,PHX,253,257
1,11,EWR,CHS,253,255
1,11,JFK,SEA,253,256
1,11,LGA,BOS,254,255
1,11,EWR,FLL,253,257
1,11,LGA,DCA,254,255
1,11,LGA,PBI,253,256
1,11,LGA,FLL,253,257
1,11,LGA,ATL,254,256
1,11,JFK,IAD,253,255
1,11,JFK,JAX,253,256
1,11,LGA,MDW,253,255
1,11,EWR,PBI,253,256
1,11,EWR,MHT,253,255
1,11,EWR,STL,253,255
1,11,JFK,TPA,254,257
1,11,JFK,BOS,254,255
1,11,LGA,ATL,254,256
1,11,JFK,ROC,253,254
1,11,LGA,MSP,254,256
1,11,EWR,ORD,254,255
1,11,EWR,ORD,254,255
1,11,EWR,MSP,254,256
1,11,EWR,ATL,254,256
1,11,EWR,HNL,253,259
1,11,LGA,FLL,254,257
1,11,EWR,TPA,254,257
1,11,EWR,CVG,254,256
1,11,LGA,MSP,254,256
1,11,JFK,SRQ,254,257
1,11,EWR,DCA,254,255
1,11,LGA,MCI,254,257
1,11,JFK,SFO,254,258
1,11,EWR,IAD,254,255
1,11,JFK,MCO,254,257
1,11,EWR,MCI,254,256
1,11,EWR,BOS,254,255
1,11,EWR,RSW,254,257
1,11,EWR,AUS,254,258
1,11,EWR,CLE,254,256
1,11,JFK,MCO,254,257
1,11,LGA,IAH,254,257
1,11,LGA,DTW,254,256
1,11,LGA,ATL,254,257
1,11,JFK,PBI,254,257
1,11,JFK,RDU,254,256
1,11,EWR,DTW,254,256
1,11,EWR,FLL,254,258
1,11,EWR,MIA,254,257
1,11,JFK,MSY,254,257
1,11,LGA,DCA,255,256
1,11,EWR,GSP,254,256
1,11,JFK,SFO,254,257
1,11,JFK,BUF,254,256
1,11,JFK,SYR,254,256
1,11,LGA,ORD,254,256
1,11,JFK,MIA,254,258
1,11,LGA,CLT,254,256
1,11,LGA,MIA,255,258
1,11,LGA,BOS,255,256
1,11,LGA,CMH,255,256
1,11,LGA,ATL,255,257
1,11,EWR,RDU,255,256
1,11,LGA,DFW,255,258
1,11,LGA,ORD,255,256
1,11,EWR,CLT,255,256
1,11,JFK,DCA,255,256
1,11,LGA,MCO,254,257
1,11,JFK,LAX,255,258
1,11,JFK,BUF,254,256
1,11,JFK,IND,255,257
1,11,EWR,CLT,255,257
1,11,EWR,STL,254,256
1,11,LGA,MKE,255,256
1,11,EWR,DEN,254,257
1,11,JFK,PIT,255,257
1,11,LGA,RDU,255,256
1,11,EWR,SFO,254,258
1,11,EWR,PWM,255,256
1,11,EWR,TPA,255,258
1,11,LGA,CLT,255,257
1,11,EWR,IAH,255,258
1,11,LGA,DEN,255,257
1,11,EWR,ORD,255,256
1,11,EWR,MKE,255,256
1,11,JFK,IAD,255,256
1,11,EWR,BNA,255,257
1,11,LGA,XNA,255,258
1,11,LGA,STL,255,257
1,11,LGA,PBI,254,257
1,11,EWR,GRR,255,257
1,11,JFK,ORF,254,256
1,11,LGA,CLE,254,255
1,11,LGA,RIC,255,257
1,11,EWR,ORF,255,256
1,11,JFK,SFO,255,259
1,11,EWR,CVG,255,257
1,11,EWR,FLL,255,258
1,11,JFK,BOS,254,256
1,11,LGA,DFW,255,258
1,11,JFK,FLL,255,259
1,11,JFK,LAX,255,259
1,11,JFK,CMH,255,257
1,11,JFK,FLL,255,258
1,11,LGA,MIA,255,258
1,11,LGA,CLE,255,257
1,11,EWR,MSP,255,257
1,11,JFK,ORD,255,257
1,11,JFK,BWI,255,257
1,11,JFK,ROC,255,257
1,11,EWR,ATL,255,258
1,11,LGA,MCO,255,258
1,11,JFK,LAX,255,259
1,11,EWR,SDF,255,258
1,11,JFK,ATL,255,258
1,11,EWR,BOS,255,257
1,11,LGA,CLT,255,257
1,11,EWR,SAN,255,258
1,11,JFK,DTW,255,258
1,11,EWR,LAS,255,258
1,11,JFK,MSP,255,258
1,11,JFK,IND,255,258
1,11,JFK,ORD,255,257
1,11,JFK,PIT,255,257
1,11,EWR,MDW,255,257
1,11,EWR,LAX,255,258
1,11,LGA,ATL,256,258
1,11,JFK,CVG,256,258
1,11,LGA,TPA,255,259
1,11,LGA,DCA,256,257
1,11,LGA,TPA,256,259
1,11,EWR,ORD,256,257
1,11,JFK,MCO,256,259
1,11,LGA,BOS,256,257
1,11,LGA,IAD,256,257
1,11,LGA,PIT,256,257
1,11,JFK,DFW,256,259
1,11,LGA,ATL,256,258
1,11,LGA,MIA,256,259
1,11,JFK,MCO,256,259
1,11,EWR,JAX,255,257
1,11,JFK,BNA,256,257
1,11,JFK,DEN,256,258
1,11,JFK,BOS,256,257
1,11,JFK,SJU,255,260
1,11,EWR,DFW,254,257
1,11,JFK,SJU,255,260
1,11,LGA,BNA,256,257
1,11,EWR,ALB,256,257
1,11,JFK,DFW,256,259
1,11,JFK,CLE,254,256
1,11,LGA,ATL,256,258
1,11,LGA,ORD,256,258
1,11,JFK,LAS,256,259
1,11,JFK,MIA,256,259
1,11,JFK,SLC,255,259
1,11,EWR,DCA,256,257
1,11,LGA,MSP,256,258
1,11,JFK,PHX,256,260
1,11,JFK,RDU,256,258
1,11,LGA,DTW,256,258
1,11,EWR,MHT,256,257
1,11,JFK,PHL,256,257
1,11,JFK,LAX,256,259
1,11,EWR,ORD,256,258
1,11,EWR,BOS,256,257
1,11,EWR,SAT,256,260
1,11,JFK,SFO,256,260
1,11,EWR,DAY,256,258
1,11,EWR,CLE,256,258
1,11,EWR,GSO,256,258
1,11,EWR,PHX,256,260
1,11,EWR,IAH,256,259
1,11,EWR,HOU,256,259
1,11,LGA,DFW,256,259
1,11,LGA,DTW,256,258
1,11,EWR,ATL,256,259
1,11,JFK,RSW,256,259
1,11,EWR,RDU,256,258
1,11,EWR,MCO,256,259
1,11,EWR,DTW,256,258
1,11,LGA,STL,256,258
1,11,EWR,CVG,256,259
1,11,LGA,MEM,256,259
1,11,EWR,MEM,256,258
1,11,JFK,BOS,256,258
1,11,JFK,AUS,256,260
1,11,JFK,LAX,256,260
1,11,LGA,PBI,256,259
1,11,EWR,ORD,256,258
1,11,JFK,LAX,256,260
1,11,JFK,BUR,256,260
1,11,EWR,LAS,256,259
1,11,LGA,ORD,257,258
1,11,LGA,DCA,257,258
1,11,JFK,SJU,257,262
1,11,JFK,ORF,257,258
1,11,EWR,SAV,256,258
1,11,EWR,DEN,256,258
1,11,LGA,IAH,257,260
1,11,JFK,EGE,257,259
1,11,EWR,FLL,257,260
1,11,JFK,SFO,257,260
1,11,JFK,SAT,256,260
1,11,LGA,ATL,257,259
1,11,JFK,LAX,257,260
1,11,EWR,ATL,257,259
1,11,EWR,BOS,256,258
1,11,JFK,LAS,257,259
1,11,JFK,DCA,255,256
1,11,EWR,LAX,257,260
1,11,JFK,PBI,257,260
1,11,EWR,STL,257,259
1,11,JFK,AUS,257,260
1,11,LGA,CLT,257,259
1,11,JFK,DCA,257,258
1,11,EWR,DCA,257,258
1,11,EWR,SFO,257,260
1,11,LGA,MCO,257,260
1,11,EWR,BWI,257,258
1,11,JFK,ROC,257,258
1,11,JFK,SAN,257,260
1,11,LGA,ORD,257,259
1,11,EWR,MIA,257,260
1,11,LGA,DEN,257,259
1,11,LGA,FLL,257,260
1,11,JFK,ORD,257,259
1,11,JFK,BNA,257,258
1,11,JFK,SFO,257,260
1,11,JFK,CLT,256,258
1,11,EWR,CVG,257,259
1,11,LGA,ATL,257,260
1,11,JFK,SAN,257,260
1,11,LGA,DEN,257,259
1,11,EWR,SLC,257,260
1,11,EWR,MDW,257,258
1,11,EWR,RIC,257,258
1,11,EWR,CLT,257,259
1,11,JFK,MIA,257,260
1,11,EWR,MCO,257,260
1,11,EWR,PDX,257,260
1,11,EWR,TPA,257,260
1,11,EWR,DTW,257,259
1,11,EWR,STL,257,258
1,11,EWR,IAH,257,260
1,11,EWR,SEA,257,260
1,11,EWR,PIT,257,259
1,11,EWR,PBI,257,260
1,11,JFK,PDX,257,261
1,11,LGA,DTW,257,259
1,11,LGA,DFW,257,260
1,11,JFK,SFO,257,261
1,11,JFK,FLL,257,260
1,11,EWR,BWI,258,259
1,11,LGA,ORD,258,259
1,11,JFK,FLL,257,261
1,11,JFK,MCO,258,260
1,11,LGA,MCO,257,260
1,11,JFK,BOS,258,259
1,11,LGA,DCA,258,259
1,11,LGA,ATL,258,260
1,11,EWR,SAN,257,261
1,11,LGA,CMH,258,259
1,11,LGA,BOS,258,259
1,11,JFK,CLT,258,260
1,11,JFK,BTV,257,258
1,11,EWR,DFW,258,261
1,11,LGA,MDW,258,259
1,11,LGA,BNA,258,259
1,11,EWR,ATL,258,260
1,11,JFK,LAX,257,261
1,11,EWR,CLE,258,259
1,11,EWR,PBI,258,261
1,11,EWR,MSP,258,260
1,11,EWR,ORD,257,259
1,11,LGA,MIA,258,261
1,11,LGA,MSP,258,260
1,11,JFK,SJC,258,261
1,11,EWR,FLL,258,261
1,11,JFK,LAS,258,261
1,11,EWR,LAS,258,261
1,11,JFK,DTW,258,260
1,11,EWR,SNA,258,261
1,11,JFK,LGB,258,261
1,11,EWR,PHX,258,261
1,11,EWR,SEA,258,261
1,11,EWR,DTW,258,260
1,11,LGA,CLE,258,260
1,11,JFK,IAD,257,259
1,11,EWR,CLT,258,260
1,11,JFK,SFO,258,262
1,11,EWR,MCO,255,258
1,11,EWR,DEN,258,260
1,11,JFK,BWI,258,259
1,11,JFK,SEA,258,262
1,11,LGA,ORD,258,260
1,11,JFK,RIC,258,259
1,11,EWR,ORD,258,260
1,11,LGA,DTW,258,260
1,11,JFK,SEA,258,262
1,11,LGA,CRW,258,260
1,11,EWR,GRR,258,260
1,11,EWR,MCO,258,261
1,11,JFK,SAN,256,260
1,11,JFK,BUF,258,260
1,11,EWR,BOS,258,259
1,11,EWR,PWM,258,259
1,11,JFK,MCO,258,262
1,11,JFK,MIA,258,262
1,11,JFK,IAD,259,260
1,11,JFK,MSP,258,260
1,11,LGA,BHM,258,260
1,11,JFK,SFO,258,262
1,11,LGA,IAH,258,262
1,11,LGA,ATL,259,261
1,11,LGA,DCA,259,260
1,11,LGA,ATL,259,261
1,11,LGA,BOS,259,260
1,11,LGA,MSP,258,261
1,11,JFK,PHX,258,262
1,11,JFK,TPA,258,262
1,11,EWR,ORD,259,260
1,11,JFK,MSY,258,261
1,11,JFK,SFO,259,263
1,11,JFK,LAX,259,262
1,11,LGA,CLT,258,260
1,11,EWR,DSM,259,261
1,11,JFK,SMF,258,262
1,11,JFK,ATL,258,261
1,11,LGA,PIT,259,260
1,11,JFK,RDU,257,259
1,11,LGA,TPA,259,262
1,11,EWR,LAX,258,262
1,11,JFK,RSW,256,259
1,11,EWR,DFW,259,262
1,11,JFK,SLC,259,262
1,11,JFK,MCO,259,262
1,11,EWR,OMA,259,261
1,11,JFK,LAX,259,262
1,11,EWR,SFO,259,262
1,11,LGA,ORD,259,261
1,11,JFK,ORD,259,261
1,11,JFK,FLL,259,262
1,11,LGA,MCO,259,262
1,11,JFK,PHX,259,263
1,11,LGA,MIA,259,262
1,11,JFK,LAS,259,262
1,11,LGA,PBI,259,262
1,11,JFK,PIT,259,260
1,11,LGA,MSY,259,262
1,11,JFK,IAD,259,260
1,11,JFK,SLC,259,262
1,11,JFK,OAK,259,263
1,11,EWR,CHS,259,261
1,11,LGA,FLL,259,262
1,11,EWR,OKC,259,262
1,11,LGA,IAD,259,260
1,11,EWR,IAH,259,262
1,11,JFK,TPA,259,262
1,11,LGA,FLL,259,262
1,11,JFK,CLT,259,261
1,11,EWR,IAD,259,261
1,11,JFK,JAX,259,262
1,11,EWR,BNA,259,260
1,11,EWR,CLT,259,261
1,11,JFK,BWI,259,261
1,11,LGA,TYS,260,262
1,11,JFK,SFO,259,263
1,11,EWR,BUF,259,261
1,11,LGA,DCA,260,261
1,11,LGA,MIA,259,263
1,11,JFK,BOS,260,261
1,11,EWR,CLE,260,261
1,11,EWR,ALB,260,261
1,11,JFK,FLL,260,263
1,11,JFK,LAX,260,263
1,11,LGA,BOS,260,261
1,11,LGA,ATL,260,262
1,11,JFK,CLE,259,261
1,11,JFK,TPA,260,263
1,11,EWR,TUL,259,262
1,11,EWR,MDW,259,261
1,11,EWR,MCO,260,262
1,11,EWR,TPA,260,263
1,11,EWR,DCA,259,260
1,11,LGA,CMH,260,262
1,11,JFK,RDU,259,261
1,11,JFK,CVG,260,262
1,11,JFK,ORF,258,259
1,11,JFK,BOS,260,261
1,11,LGA,CAK,260,262
1,11,EWR,CVG,259,261
1,11,JFK,AUS,260,263
1,11,LGA,ATL,260,262
1,11,JFK,LAX,260,263
1,11,EWR,RIC,259,260
1,11,EWR,PBI,260,263
1,11,JFK,PHL,260,261
1,11,EWR,BOS,260,261
1,11,LGA,MKE,259,260
1,11,EWR,MKE,260,261
1,11,EWR,MSP,260,262
1,11,LGA,ORD,260,261
1,11,EWR,MHT,260,261
1,11,JFK,PDX,260,263
1,11,JFK,DCA,260,262
1,11,EWR,BOS,260,261
1,11,JFK,HOU,260,263
1,11,JFK,CMH,259,261
1,11,LGA,ORD,260,262
1,11,JFK,LAX,260,263
1,11,JFK,MSY,260,263
1,11,EWR,MIA,260,263
1,11,EWR,BQN,260,241
1,11,LGA,DTW,260,262
1,11,LGA,MCO,261,263
1,11,LGA,DCA,261,262
1,11,JFK,BUF,260,261
1,11,EWR,GSO,260,261
1,11,EWR,ORD,261,262
1,11,LGA,CLT,261,262
1,11,LGA,MDW,261,262
1,11,EWR,JAX,260,263
1,11,EWR,RIC,261,262
1,11,JFK,LAX,261,240
1,11,JFK,BOS,261,262
1,11,EWR,DFW,260,263
1,11,EWR,GSP,260,262
1,11,JFK,SJU,258,263
1,11,LGA,BNA,261,262
1,11,EWR,MCO,261,263
1,11,LGA,BOS,261,262
1,11,EWR,PVD,261,262
1,11,JFK,DCA,261,262
1,11,EWR,BTV,261,262
1,11,JFK,SJU,261,242
1,11,LGA,DFW,259,262
1,11,LGA,FLL,261,240
1,11,JFK,LAX,261,240
1,11,JFK,FLL,261,240
1,11,JFK,MCO,261,240
1,11,EWR,DCA,261,262
1,11,EWR,PHL,261,262
1,11,LGA,BNA,257,259
1,11,EWR,MCI,258,260
1,11,EWR,STL,260,262
1,11,EWR,BWI,261,263
1,11,LGA,PWM,261,263
1,11,JFK,BUF,261,263
1,11,JFK,DEN,261,240
1,11,EWR,SDF,261,263
1,11,EWR,TYS,260,262
1,11,EWR,FLL,261,240
1,11,JFK,LAS,261,240
1,11,EWR,PWM,261,263
1,11,JFK,SJU,262,243
1,11,JFK,BTV,262,263
1,11,JFK,PWM,262,263
1,11,JFK,ROC,262,240
1,11,JFK,BOS,262,263
1,11,JFK,BUF,262,240
1,11,JFK,SYR,262,263
1,11,EWR,BOS,261,262
1,11,LGA,CLE,259,261
1,11,EWR,LAX,258,261
1,11,LGA,STL,258,260
1,11,EWR,DFW,257,260
1,11,LGA,BOS,257,258
1,11,LGA,IAD,254,255
1,11,JFK,RDU,259,261
1,11,LGA,RDU,259,260
1,11,LGA,RDU,257,259
1,11,LGA,RDU,261,262
1,11,LGA,RDU,256,257
1,12,JFK,PSE,287,268
1,12,EWR,CLT,269,270
1,12,EWR,IAH,269,272
1,12,LGA,IAH,269,272
1,12,JFK,MIA,269,272
1,12,JFK,BQN,269,274
1,12,JFK,PHL,270,270
1,12,EWR,FLL,270,272
1,12,LGA,ATL,270,272
1,12,JFK,SFO,270,273
1,12,LGA,ORD,270,271
1,12,LGA,IAD,270,271
1,12,LGA,DFW,270,273
1,12,JFK,FLL,270,273
1,12,EWR,BOS,270,271
1,12,LGA,FLL,270,273
1,12,LGA,DTW,270,271
1,12,EWR,PBI,270,272
1,12,EWR,IAD,270,271
1,12,JFK,RSW,270,273
1,12,LGA,STL,270,272
1,12,EWR,FLL,270,273
1,12,EWR,MIA,270,273
1,12,EWR,CLE,270,271
1,12,LGA,MIA,270,273
1,12,EWR,MDW,270,271
1,12,LGA,MSP,270,272
1,12,JFK,LAX,270,273
1,12,JFK,PBI,270,273
1,12,JFK,SJU,270,274
1,12,LGA,CLT,270,272
1,12,EWR,DTW,270,271
1,12,LGA,ATL,270,272
1,12,EWR,ATL,270,272
1,12,JFK,ATL,270,272
1,12,EWR,BWI,270,271
1,12,JFK,MCO,270,273
1,12,JFK,ORD,270,272
1,12,EWR,IND,270,272
1,12,EWR,CLT,270,272
1,12,EWR,SFO,270,274
1,12,JFK,TPA,270,273
1,12,JFK,CLT,270,272
1,12,LGA,DFW,270,273
1,12,JFK,BOS,270,271
1,12,EWR,MIA,270,273
1,12,JFK,SJU,270,275
1,12,LGA,TPA,270,273
1,12,EWR,PHX,270,274
1,12,LGA,CLT,270,272
1,12,LGA,ORD,270,272
1,12,EWR,DCA,270,271
1,12,EWR,CLT,270,272
1,12,LGA,DEN,270,273
1,12,JFK,BUF,270,272
1,12,EWR,DEN,270,273
1,12,EWR,SDF,270,273
1,12,JFK,MSY,270,273
1,12,JFK,SLC,270,274
1,12,JFK,SFO,271,274
1,12,LGA,MIA,271,274
1,12,LGA,MCO,271,273
1,12,LGA,ORD,271,272
1,12,LGA,ORD,271,272
1,12,LGA,MIA,271,274
1,12,LGA,MDW,270,272
1,12,JFK,MCO,270,273
1,12,LGA,MCO,271,274
1,12,EWR,MSY,271,273
1,12,JFK,LAX,271,274
1,12,EWR,HOU,271,274
1,12,EWR,ORD,271,272
1,12,EWR,LAX,271,274
1,12,JFK,SJU,271,276
1,12,EWR,LAS,271,273
1,12,JFK,MIA,271,274
1,12,JFK,FLL,271,274
1,12,LGA,DTW,271,273
1,12,LGA,MKE,271,272
1,12,EWR,STT,271,276
1,12,EWR,RSW,270,273
1,12,LGA,FLL,271,274
1,12,EWR,TPA,271,274
1,12,LGA,IAH,271,274
1,12,LGA,DFW,271,274
1,12,JFK,SFO,271,275
1,12,JFK,SFO,271,275
1,12,JFK,FLL,271,274
1,12,EWR,ATL,271,274
1,12,JFK,SEA,271,275
1,12,EWR,STL,271,273
1,12,LGA,RSW,271,274
1,12,JFK,SFO,271,275
1,12,JFK,SFO,271,275
1,12,EWR,SJU,271,276
1,12,LGA,MIA,271,275
1,12,LGA,CLT,271,274
1,12,EWR,IAH,271,274
1,12,EWR,BUF,271,273
1,12,EWR,SEA,271,274
1,12,EWR,MSP,272,274
1,12,EWR,MHT,271,273
1,12,EWR,MCO,272,274
1,12,JFK,MIA,272,275
1,12,JFK,PIT,271,273
1,12,LGA,ATL,272,274
1,12,JFK,SYR,271,273
1,12,LGA,DEN,272,274
1,12,JFK,FLL,272,275
1,12,JFK,MSP,272,274
1,12,EWR,PHX,272,275
1,12,EWR,MYR,272,274
1,12,LGA,TPA,272,275
1,12,JFK,ORD,272,273
1,12,EWR,BOS,272,273
1,12,LGA,ATL,272,274
1,12,JFK,SRQ,271,274
1,12,LGA,MSP,272,274
1,12,JFK,MCO,272,275
